entidade_id,logradouro,numero,cep,localidade,municipio,estado
b3813156-e5d2-472f-8bc7-f45d4627371b,R. CONDE DOS ARCOS,662,81010-120,LINDÓIA,Curitiba,PR
1a854137-820c-407b-8a62-0d74905b0837,AV. HENRY FORD,584,81010-100,LINDÓIA,Curitiba,PR
cc31a281-92f1-4bf8-b875-1f14459237b5,AV. PRESIDENTE WENCESLAU BRAZ,2725,81010-000,LINDÓIA,Curitiba,PR
dcafa086-53a1-46cb-bd9a-326af0325649,R. OSCAR WILDE,669,81010-230,LINDÓIA,Curitiba,PR
fd3f1cf0-6e0b-4403-b648-062ca526816c,R. TOMÉ DE SOUZA,67,81010-010,LINDÓIA,Curitiba,PR
823dcac2-d7f8-48c0-b6c0-f78a4060c428,R. ANTERO DE QUENTAL,632,81010-150,LINDÓIA,Curitiba,PR
a43f5736-1db5-489f-ab3e-891a9920fe4a,GALILEU GALILEI,173,,LINDÓIA,Curitiba,PR
01067fcf-9acc-4042-aacb-b47585a49c84,R. DJALMA FERREIRA MACIEL,772,81010-270,LINDÓIA,Curitiba,PR
b3835d90-5137-44e1-8f8b-a5262a75ed7d,R. LEON TOLSTOI,443,81010-090,LINDÓIA,Curitiba,PR
e3bc7e1e-98b7-4bbb-8128-7973874e711c,R. LEON TOLSTOI,268,81010-090,LINDÓIA,Curitiba,PR
f8903749-2db0-4035-a398-b555df4c13e0,R. ROBERTO KOCH,345,81010-220,LINDÓIA,Curitiba,PR
f4478f43-0a3c-483c-b945-d4da75d00028,AV. HENRY FORD,1858,81010-100,LINDÓIA,Curitiba,PR
737cdc7f-c4bd-4ba3-a7a2-bd8a620814de,AV. SANTA BERNADETHE,1122,81010-120,LINDÓIA,Curitiba,PR
2e1228cf-f768-4e6f-ac3f-c8a97b5a23b1,AV. SANTA BERNADETHE,787,81010-200,LINDÓIA,Curitiba,PR
e8660916-d116-4628-818b-f2c9af17b800,R. PROFESSOR OSCAR KOLBE,391,81010-240,LINDÓIA,Curitiba,PR
41b49a67-50b9-4aae-bf11-3f8edfa35b65,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
9bfb5059-4395-4646-a243-6db5ef6d6a1b,R. ALEXANDRE SALATA,408,81010-030,LINDÓIA,Curitiba,PR
cdd5ce4b-2154-4d7c-a480-56c69bbbe29b,R. CONDE DOS ARCOS,539,81010-120,LINDÓIA,Curitiba,PR
95f8c457-b171-4b84-97c0-10d9ab715ac3,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
bc36b986-e0b8-4a11-acc3-e828289d46e0,R. LEON TOLSTOI,293,81010-090,LINDÓIA,Curitiba,PR
dab6e234-2948-4b70-b0df-a739668484cf,R. SANTA JOANA DARC,310,81010-190,LINDÓIA,Curitiba,PR
d486e4a5-e06e-4968-9431-b9a14dcb2a03,R. VICTOR HUGO,439,81010-130,LINDÓIA,Curitiba,PR
86d6c5da-88e2-4d73-8269-9cca2745d143,R. LEON TOLSTOI,1240,81010-090,LINDÓIA,Curitiba,PR
ba69fe43-4ff9-4cfa-adae-bcb84b98be6b,R. CAPITÃO JOÃO ZALESKI,1798,81010-080,LINDÓIA,Curitiba,PR
6450714c-0b78-41be-853d-06635e0f5799,R. CONDE DOS ARCOS,204,81010-120,LINDÓIA,Curitiba,PR
1490f475-d05f-4ba6-857b-697841597bdb,R. CAPITÃO JOÃO ZALESKI,1334,81010-080,LINDÓIA,Curitiba,PR
a6aacad7-24a0-4c87-839f-9d3351ba5328,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
99a73ee6-a0f4-41ad-a6bd-3410387f9b4e,R. DUARTE DA COSTA,500,81010-060,LINDÓIA,Curitiba,PR
3aa22c05-890b-4e7a-b442-be1b327ee4d4,AV. SANTA BERNADETHE,1131,81010-200,LINDÓIA,Curitiba,PR
11deee0a-b110-4338-88fa-530b63c45fe2,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
83584a48-a85e-41ab-8f9f-0332de01d481,R. CAMILO CASTELO BRANCO,645,81010-170,LINDÓIA,Curitiba,PR
1f01e950-6605-45e1-9dd2-6d31fae771bf,R. ALEXANDRE SALATA,408,81010-030,LINDÓIA,Curitiba,PR
e670063a-181c-4689-8a08-d137ef98ee9c,R. ROBERTO KOCH,560,81010-220,LINDÓIA,Curitiba,PR
7c8a0bfd-688e-4ef4-944f-f8d67733a3f4,R. EMILE ZOLA,98,81010-260,LINDÓIA,Curitiba,PR
331ab59b-a7dd-46b5-aeb5-8a9a62f587bb,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
a8f9b839-0852-41da-8a58-755875b3fd4b,AV. HENRY FORD,2232,81010-100,LINDÓIA,Curitiba,PR
ad59c5e1-6469-4241-8601-6be7933b696c,R. LEON TOLSTOI,515,81010-090,LINDÓIA,Curitiba,PR
8edde64e-708e-435d-b455-074eff2fe761,AV. PRESIDENTE WENCESLAU BRAZ,2057,81010-000,LINDÓIA,Curitiba,PR
2e1bc60a-836e-480d-9e7c-8fb2ee46fdad,R. LEON TOLSTOI,580,81010-090,LINDÓIA,Curitiba,PR
7b943964-2972-4d83-8cd8-d57258b0eee4,R. CONDE DOS ARCOS,1092,81010-120,LINDÓIA,Curitiba,PR
78d0fe9d-5227-4d5f-9ec0-fb75a8ae96df,R. LEON TOLSTOI,900,81010-090,LINDÓIA,Curitiba,PR
19e40b04-c5b2-46e8-b154-7f409bf4713c,R. CONDE DOS ARCOS,194,81010-120,LINDÓIA,Curitiba,PR
dfb70800-f7ef-43a9-a481-44b02350562c,AV. HENRY FORD,39,81010-100,LINDÓIA,Curitiba,PR
a54a4df9-3d8c-440b-8f07-c2bc9d2a49e6,R. VICTOR HUGO,609,81010-130,LINDÓIA,Curitiba,PR
08533af8-0f85-4262-a694-9c6bcfaa48f6,R. ANTERO DE QUENTAL,458,81010-150,LINDÓIA,Curitiba,PR
a3078601-f309-4ec0-83d9-a2f724549a15,AV. SANTA BERNADETHE,1131,81010-200,LINDÓIA,Curitiba,PR
d7ffd58c-b086-481b-b179-f5c14d092520,R. PROFESSOR OSCAR KOLBE,188,81010-240,LINDÓIA,Curitiba,PR
f797e54e-b9c6-45de-abf3-f4d818b37016,R. ANTERO DE QUENTAL,521,81010-150,LINDÓIA,Curitiba,PR
07570cb6-2163-4e9e-b909-72313fe3933a,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
5f607e52-c519-4c17-aa8c-15f96208bad0,R. DJALMA FERREIRA MACIEL,327,81010-270,LINDÓIA,Curitiba,PR
463562c7-2116-4084-908a-ae1db605c03c,R. DJALMA FERREIRA MACIEL,834,81010-270,LINDÓIA,Curitiba,PR
ddaa7305-8de8-474a-bd72-67c3551a3ad4,R. LEON TOLSTOI,1340,81010-090,LINDÓIA,Curitiba,PR
f1e58f1d-f9b1-4990-b103-d9d3e3093e8a,R. AMÉRICO VESPÚCIO,373,81010-250,LINDÓIA,Curitiba,PR
8b85a86f-de57-45cc-8489-4f634dca07cd,R. DUARTE DA COSTA,485,81010-060,LINDÓIA,Curitiba,PR
25443873-debb-4898-83b3-2c9e9984264d,AV. PRESIDENTE WENCESLAU BRAZ,1965,81010-000,LINDÓIA,Curitiba,PR
7a0cc265-6049-4ab3-a8b4-22fcb30f7f83,R. DJALMA FERREIRA MACIEL,1166,81010-270,LINDÓIA,Curitiba,PR
f4cffa40-32b3-4e5d-8a93-f26958eb6b01,R. LEON TOLSTOI,1254,81010-090,LINDÓIA,Curitiba,PR
4ef9eb4c-93bf-44e3-bca3-1bc5005b65dd,AV. PRESIDENTE WENCESLAU BRAZ,2463,81050-270,LINDÓIA,Curitiba,PR
1091951b-2827-4cdc-84db-6e49a420ded2,R. ANTERO DE QUENTAL,652,81010-150,LINDÓIA,Curitiba,PR
09c4ba30-fa8f-4d60-863f-1c6b14ab974d,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
7a6e7fe2-5772-41da-ba6c-b47aeb9cbbaf,R. ALEIXO BETTEGA,307,81010-280,LINDÓIA,Curitiba,PR
670f33b2-f160-4725-9b89-0bced30dcc20,R. PROFESSOR OSCAR KOLBE,334,81010-240,LINDÓIA,Curitiba,PR
1432bb9f-26c1-46b2-abbb-58d8418b2110,R. SANTA JOANA DARC,621,81010-190,LINDÓIA,Curitiba,PR
423df83a-474a-4213-986f-9e5619f011de,R. OSCAR WILDE,174,81010-230,LINDÓIA,Curitiba,PR
c4123cb6-acd2-443b-9a27-64a07b2e4a1e,R. LEON TOLSTOI,788,81010-090,LINDÓIA,Curitiba,PR
190b9e69-4f22-4d96-9c43-c9a1928a4ab5,R. JOSINA RAMOS RÉGIO,80,81010-210,LINDÓIA,Curitiba,PR
1069aebc-b2ac-42fa-8c83-8231ee321e57,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
11b25077-58a1-47cb-bfc0-2bbcc9a3378e,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
e3a8265e-d4e1-4b1a-a608-4b7a5503ccd7,R. EMILE ZOLA,273,81010-260,LINDÓIA,Curitiba,PR
6f0b2014-937b-4037-b096-5b549083e074,R. DJALMA FERREIRA MACIEL,73,81010-270,LINDÓIA,Curitiba,PR
4864939e-df51-4435-ab2c-722525bcab22,R. JOSINA RAMOS RÉGIO,357,81010-210,LINDÓIA,Curitiba,PR
06a5e254-2a54-4ee2-bc2d-6004583f1792,R. AMÉRICO VESPÚCIO,502,81010-250,LINDÓIA,Curitiba,PR
36c10a11-5c6f-45ab-b567-6fb59b87bbd3,R. SANTA JOANA DARC,142,81010-090,LINDÓIA,Curitiba,PR
aea4922e-1266-49fd-9051-a022021ec457,R. SANTA JOANA DARC,310,81010-190,LINDÓIA,Curitiba,PR
926a9eda-9bf2-45c1-a28e-d4fceca42d44,R. AMÉRICO VESPÚCIO,489,81010-250,LINDÓIA,Curitiba,PR
128aaa93-416f-4569-ac6a-a8e8b9b06b65,R. CONDE DOS ARCOS,36,81010-120,LINDÓIA,Curitiba,PR
28cfe377-9e5d-4fd3-8f0a-1ad4c04ffe85,R. ALEXANDRE SALATA,581,81010-030,LINDÓIA,Curitiba,PR
1b77de95-3eda-4fb1-8d1e-4caa55f34584,R. MEM DE SÁ,462,81010-110,LINDÓIA,Curitiba,PR
8e1956de-0523-4c33-a301-c9c798938ac6,R. CAPITÃO JOÃO ZALESKI,1039,81010-080,LINDÓIA,Curitiba,PR
85ee9e12-8d40-4507-bbe0-0a82f64b4edf,R. LEON TOLSTOI,926,81010-090,LINDÓIA,Curitiba,PR
54f3be9c-de68-459b-be56-4c96b9a6fb43,R. LEON TOLSTOI,1135,81010-090,LINDÓIA,Curitiba,PR
4df005f8-0d63-44c4-a4c3-e8930f127c77,R. DJALMA FERREIRA MACIEL,601,81010-270,LINDÓIA,Curitiba,PR
f0b84f9f-3d93-4458-bb42-04eaf735495b,R. CONDE DOS ARCOS,4,81010-120,LINDÓIA,Curitiba,PR
3e00b8b4-7ff9-4fe5-b04a-6336c023a29a,R. DJALMA FERREIRA MACIEL,944,81010-270,LINDÓIA,Curitiba,PR
e003bf9e-6c99-45a4-a486-e3ba388d095b,AV. PRESIDENTE WENCESLAU BRAZ,2661,81010-000,LINDÓIA,Curitiba,PR
b6b943d7-15d3-4b05-a1d6-d50b37cc3afe,R. CAPITÃO JOÃO ZALESKI,1322,81010-080,LINDÓIA,Curitiba,PR
bf964edd-df16-4dc1-93e1-f4641ff56eb1,R. CAPITÃO JOÃO ZALESKI,523,81010-080,LINDÓIA,Curitiba,PR
262500d5-6f6d-464b-943c-b4a9faa46a9a,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
79722f93-88c9-46fc-a45b-26c03cd7fbac,AV. PRESIDENTE WENCESLAU BRAZ,1229,81010-000,LINDÓIA,Curitiba,PR
0ebb505a-abe0-4c3e-8cfa-cfb4c3f99ed9,R. CAPITÃO JOÃO ZALESKI,210,81010-080,LINDÓIA,Curitiba,PR
94736659-0b6e-42c8-ae4d-e416f395bcbb,R. LEON TOLSTOI,470,81010-090,LINDÓIA,Curitiba,PR
c3767eea-1182-4a7a-aee8-852b594996b8,R. LEON TOLSTOI,678,81010-090,LINDÓIA,Curitiba,PR
49b2c3a2-4dcb-42e1-9ca0-6afa890d24b3,AV. PRESIDENTE WENCESLAU BRAZ,2473,81010-000,LINDÓIA,Curitiba,PR
7d69b101-a9ea-4033-b100-826e77bbb739,R. SANTA JOANA DARC,310,81010-190,LINDÓIA,Curitiba,PR
88348e96-128e-44eb-a541-1a0419784163,R. GALILEU GALILEI,197,81010-180,LINDÓIA,Curitiba,PR
3f6de644-e3f2-4598-bf15-e02af6d785a2,R. PROFESSOR OSCAR KOLBE,57,81010-240,LINDÓIA,Curitiba,PR
a50d8748-609d-451f-bdc4-8a547964fb75,R. MEM DE SÁ,574,81010-110,LINDÓIA,Curitiba,PR
73a72a15-16d5-498a-a20b-02c844d3d41e,AV. PRESIDENTE WENCESLAU BRAZ,2931,81010-001,LINDÓIA,Curitiba,PR
88a2f224-9fc6-4953-a690-8f5133040ada,R. CONDE DOS ARCOS,170,81010-120,LINDÓIA,Curitiba,PR
dec170a7-06ab-4388-82ae-6541066dd946,R. CAPITÃO JOÃO ZALESKI,1599,81010-080,LINDÓIA,Curitiba,PR
319c5d71-a50f-4eff-8712-d754940c872b,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
8e517a45-f786-4e3e-bf69-13df7ffadc01,R. DJALMA FERREIRA MACIEL,1131,81010-270,LINDÓIA,Curitiba,PR
a9e858f1-74fa-4222-8a6f-da1b3ffb27b4,R. ILDEFONSO STOCKLER DE FRANÇA,1016,81020-040,LINDÓIA,Curitiba,PR
b45f4a8c-2c6f-4c00-ae8a-e1d4e6d14633,R. LEON TOLSTOI,935,81010-090,LINDÓIA,Curitiba,PR
f49c11e1-0920-4ecd-9c0f-f205d7ab7198,R. ALFREDO MAZZA,33,81010-160,LINDÓIA,Curitiba,PR
8a40b9e3-ebd7-48a1-be9d-075ee06d3120,AV. PRESIDENTE WENCESLAU BRAZ,2581,81010-000,LINDÓIA,Curitiba,PR
c831432a-a94b-443a-afb3-38bf8d6de095,AV. SANTA BERNADETHE,813,81010-200,LINDÓIA,Curitiba,PR
58d67966-fbe6-4a24-b7fa-9419d2564c19,R. SANTA JOANA DARC,481,81010-190,LINDÓIA,Curitiba,PR
c14ce30a-cd57-44ea-8068-6f829002dcf0,R. OSCAR WILDE,405,81010-230,LINDÓIA,Curitiba,PR
8940e3fe-b5cb-44f8-b060-0c34072afc07,R. MEM DE SÁ,1000,81010-110,LINDÓIA,Curitiba,PR
83930257-7f3e-4485-82c2-f68f6e14427f,AV. PRESIDENTE WENCESLAU BRAZ,2035,81010-000,LINDÓIA,Curitiba,PR
c6341639-b97f-4d00-b584-871e718f56f5,R. AMÉRICO VESPÚCIO,430,81010-220,LINDÓIA,Curitiba,PR
938c4251-ac04-478a-a2f3-1cf899eb4c9c,R. ALEIXO BETTEGA,753,81010-280,LINDÓIA,Curitiba,PR
d2bd2935-5805-46fe-aa3e-08dde774f1fe,R. GALILEU GALILEI,206,81010-180,LINDÓIA,Curitiba,PR
0478ee53-0282-44b3-ac41-1a3cdaaffe6d,R. CAPITÃO JOÃO ZALESKI,210,81010-080,LINDÓIA,Curitiba,PR
8079ae95-78fe-4759-a17d-5336b4c7f2f2,R. CAPITÃO JOÃO ZALESKI,1299,81010-080,LINDÓIA,Curitiba,PR
6fb3633b-620a-4695-8722-487670b56f06,R. EMILE ZOLA,273,81010-260,LINDÓIA,Curitiba,PR
cb0d580b-d618-4916-adb3-831b69a1ea49,R. CAMILO CASTELO BRANCO,45,81010-170,LINDÓIA,Curitiba,PR
891388b0-5a20-4562-85a8-b4d4afec242c,R. DJALMA FERREIRA MACIEL,17,81010-270,LINDÓIA,Curitiba,PR
ef867cf5-98a4-4469-8224-d2c0e1bf9943,R. CAPITÃO JOÃO ZALESKI,325,81010-080,LINDÓIA,Curitiba,PR
20f6931f-a058-4a27-8c73-a26819e9facd,AV. SANTA BERNADETHE,1080,81010-120,LINDÓIA,Curitiba,PR
10948232-b3f6-47ef-9468-b3b3fe0eed14,R. AMÉRICO VESPÚCIO,489,81010-250,LINDÓIA,Curitiba,PR
ea799b0f-6b98-48c1-a036-a48201eb5476,R. DJALMA FERREIRA MACIEL,268,81010-270,LINDÓIA,Curitiba,PR
18cb8d52-3160-4b06-b3ca-19b5c095e158,R. CONDE DOS ARCOS,170,81010-120,LINDÓIA,Curitiba,PR
ce40ccc6-b629-416c-a7c0-a149d3947055,AV. PRESIDENTE WENCESLAU BRAZ,1229,81010-000,LINDÓIA,Curitiba,PR
7c54923e-440f-4f46-b07e-435208162823,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
9037052e-1ec9-45b4-afc9-e03145aee31c,R. AMÉRICO VESPÚCIO,44,81010-250,LINDÓIA,Curitiba,PR
26ce09bf-f483-46fb-a643-793fbdf1050a,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
d4ada82d-c9e9-4daf-8be6-2335ab3327ec,R. CAMILO CASTELO BRANCO,205,81010-170,LINDÓIA,Curitiba,PR
e0dea428-082e-4faf-80c1-c44fad5c3901,AV. PRESIDENTE WENCESLAU BRAZ,1255,81010-000,LINDÓIA,Curitiba,PR
9075770e-cb6f-4e1e-8206-3bca02981db1,R. DJALMA FERREIRA MACIEL,351,81010-270,LINDÓIA,Curitiba,PR
3e37682b-e1fc-4980-8a57-3f822e055a5a,R. LEON TOLSTOI,877,80010-090,LINDÓIA,Curitiba,PR
a36dd03c-8863-4ea7-9e3d-f80651366e27,R. JOSINA RAMOS RÉGIO,44,81010-210,LINDÓIA,Curitiba,PR
7c006d1b-443f-438b-b818-0a0bdbb6eeaa,AV. PRESIDENTE WENCESLAU BRAZ,1291,81010-000,LINDÓIA,Curitiba,PR
988004a3-c306-4914-9f90-c23a4716501b,R. CAPITÃO JOÃO ZALESKI,199,81010-080,LINDÓIA,Curitiba,PR
f0f7ff3b-b78f-4ee9-9abb-1d07173dfd56,AV. PRESIDENTE WENCESLAU BRAZ,1973,81010-000,LINDÓIA,Curitiba,PR
7e2ad2ee-21cc-4b8f-b418-0499c3ee9194,R. LEON TOLSTOI,1300,81010-090,LINDÓIA,Curitiba,PR
fb32bee1-656e-47c0-8243-f1b929c12871,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
9d5f57bc-90d4-4d4d-a0eb-d4f524dfbf07,R. DJALMA FERREIRA MACIEL,116,81010-286,LINDÓIA,Curitiba,PR
e82cba31-68b3-4423-bbb6-ef80d254cbf0,R. LEON TOLSTOI,515,81010-090,LINDÓIA,Curitiba,PR
68769a4b-ffa7-4f39-acdf-32493db51a27,R. CAMILO CASTELO BRANCO,453,81010-170,LINDÓIA,Curitiba,PR
efad1b21-5b48-4889-b94c-f5a02028a29a,R. PROFESSOR OSCAR KOLBE,93,81010-240,LINDÓIA,Curitiba,PR
f31e2ede-761d-46c0-83fc-1d6c2eb4b301,R. JOSINA RAMOS RÉGIO,68,81010-210,LINDÓIA,Curitiba,PR
d900173b-ed45-4696-ae1d-6e8885b5a277,R. ALEIXO BETTEGA,467,81010-280,LINDÓIA,Curitiba,PR
c35cf1dc-6661-4148-bd6e-cdb384ae76ea,AV. PRESIDENTE WENCESLAU BRAZ,2065,81010-000,LINDÓIA,Curitiba,PR
b6d9a2fe-cbfd-4668-b3c0-69a3a6e465d9,AV. HENRY FORD,1010,81010-100,LINDÓIA,Curitiba,PR
3baf5059-4599-4ac8-aa06-5b1e5db8dd9e,AV. PRESIDENTE WENCESLAU BRAZ,2221,81010-000,LINDÓIA,Curitiba,PR
0113a3c5-1fed-40f5-8325-df4f61d64620,AV. SANTA BERNADETHE,827,81010-200,LINDÓIA,Curitiba,PR
23caac7f-0829-4cee-aa80-cb2bd131a904,R. DJALMA FERREIRA MACIEL,604,81010-270,LINDÓIA,Curitiba,PR
ce808f3d-8e2b-420f-9e05-293f45ceb8b2,R. PAULO ROBERTO MUNHOZ COSTA,134,81010-187,LINDÓIA,Curitiba,PR
1ba1b579-6418-486d-9710-c241e9603d01,R. TOMÉ DE SOUZA,81,81010-010,LINDÓIA,Curitiba,PR
00b5e101-a2e4-47c0-828b-da71633d0aab,R. GALILEU GALILEI,206,81010-180,LINDÓIA,Curitiba,PR
259288de-1cd9-41d1-8e5f-b40e7d1d04a9,R. CONDE DOS ARCOS,426,81010-120,LINDÓIA,Curitiba,PR
6f66445f-06b2-4e19-b45a-57af1f4bf734,R. LEON TOLSTOI,1148,81010-090,LINDÓIA,Curitiba,PR
791d7f23-a31f-4974-bdb9-6a4d3cc37b90,R. SANTA JOANA DARC,857,81010-190,LINDÓIA,Curitiba,PR
c8b4ac8e-5503-46cc-ae20-226198713e4c,R. JOSINA RAMOS RÉGIO,354,81010-210,LINDÓIA,Curitiba,PR
c1609667-5d7b-4152-ad13-7298c1e5c2f2,R. CONDE DOS ARCOS,438,81010-120,LINDÓIA,Curitiba,PR
7d15dabe-f36c-4380-a248-1d871b19835d,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
71b5cd64-6f14-4466-b8ea-f75add15ec04,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
7e5da9de-4298-44e5-9eb2-fa9fe57dfe9e,R. SANTA JOANA DARC,626,81010-190,LINDÓIA,Curitiba,PR
93ae6c00-b421-4be9-947d-a1105abea36b,R. LEON TOLSTOI,431,81010-090,LINDÓIA,Curitiba,PR
e9c6d0b4-404b-417a-a174-592bf6ba528f,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
c72d20d9-a879-47c2-95c0-38f361e66b86,R. LEON TOLSTOI,597,81010-090,LINDÓIA,Curitiba,PR
ed59f0d2-1d95-4cbd-95d5-6615eb62e9da,R. ALEIXO BETTEGA,763,81010-280,LINDÓIA,Curitiba,PR
4634aaa2-e784-49b1-90e5-806fbc9a43a5,R. CAMILO CASTELO BRANCO,335,81010-170,LINDÓIA,Curitiba,PR
ef5f8746-39f5-40c2-8c83-04dea66942f4,R. ROBERTO KOCH,827,81010-220,LINDÓIA,Curitiba,PR
2002aaa4-8802-416e-905a-a91fa6e3f53e,R. PROFESSOR OSCAR KOLBE,200,81010-240,LINDÓIA,Curitiba,PR
0068acbc-8524-4998-ad21-be62b3c9d4be,R. ROBERTO KOCH,713,81010-220,LINDÓIA,Curitiba,PR
d7f34404-134c-4b0c-a82a-425b0a604d2f,R. MEM DE SÁ,432,81010-110,LINDÓIA,Curitiba,PR
d9d875fe-1081-4f92-80b1-686773c38ae5,R. CONDE DOS ARCOS,880,81010-120,LINDÓIA,Curitiba,PR
1547ac97-0cd1-49e1-bffb-732486bc6b6f,R. AMÉRICO VESPÚCIO,667,81010-280,LINDÓIA,Curitiba,PR
cfd7b85f-2245-4cff-8738-2fb94e683d71,R. TOMÉ DE SOUZA,146,81010-010,LINDÓIA,Curitiba,PR
d78b6f0d-568f-43c3-8ffe-303043d85e10,R. GALILEU GALILEI,2092,81010-180,LINDÓIA,Curitiba,PR
708cb811-6563-465f-87f9-85086c1e6866,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
402a7224-9391-4013-bcdc-0d0d4d2e56aa,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
9b25f957-d51d-44c7-9e69-15089705a6fd,R. VICTOR HUGO,318,81010-130,LINDÓIA,Curitiba,PR
6e63c766-d83a-4701-b0df-ec9327cfa4e8,R. DJALMA FERREIRA MACIEL,1034,81010-270,LINDÓIA,Curitiba,PR
1a0ff7ed-9e96-4176-9dc9-0b0fa86fbe66,AV. HENRY FORD,2202,81010-100,LINDÓIA,Curitiba,PR
9e89209b-0ac2-472f-b7f9-f8b12b8d499e,R. NICOLAU SERRATO SOBRINHO,1284,81010-400,LINDÓIA,Curitiba,PR
38ca3b05-2c48-44fb-a324-7bbf782e378c,AV. HENRY FORD,1164,81010-100,LINDÓIA,Curitiba,PR
9d92f3e7-6c1a-442b-b4c8-7c529d1690f0,R. CONDE DOS ARCOS,450,81010-120,LINDÓIA,Curitiba,PR
4731efa0-9cc9-4296-a6ac-de61b25de5cc,R. MEM DE SÁ,592,81010-110,LINDÓIA,Curitiba,PR
0622ff5c-4373-4894-a5ed-b1298732452d,R. AMÉRICO VESPÚCIO,833,81010-250,LINDÓIA,Curitiba,PR
a11b29a6-e2f1-4f25-a0e3-db027c83a427,R. AMÉRICO VESPÚCIO,472,81010-250,LINDÓIA,Curitiba,PR
9d84e3fa-75d8-4644-8956-7b93c95647c3,R. PROFESSOR OSCAR KOLBE,93,81010-240,LINDÓIA,Curitiba,PR
b8e99bc5-ddc5-4a09-ae3f-46466c677538,R. CONDE DOS ARCOS,680,81010-120,LINDÓIA,Curitiba,PR
96741119-5d99-4c60-9273-446912d0cff7,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
1aea8bb6-6bea-4056-bb1b-f6a0d02b2848,AV. PRESIDENTE WENCESLAU BRAZ,2801,81010-001,LINDÓIA,Curitiba,PR
b31a116f-3b2a-4db6-a58e-54a8604d722f,R. CONDE DOS ARCOS,880,81010-120,LINDÓIA,Curitiba,PR
7f96491d-ec51-445d-a3ff-251f60f7b327,R. AMÉRICO VESPÚCIO,151,81010-250,LINDÓIA,Curitiba,PR
f47ff71e-2841-4aff-bf81-a04694b82cc2,R. JOSINA RAMOS RÉGIO,219,81010-210,LINDÓIA,Curitiba,PR
b3c85803-1fc2-4cb2-8d09-b115cfd7eb1d,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
d222aff1-f444-47c6-b606-0562bb34c2c8,R. DJALMA FERREIRA MACIEL,973,81010-270,LINDÓIA,Curitiba,PR
8648629c-4e4f-444d-aca9-58b4957f4a6c,R. CONDE DOS ARCOS,995,81010-120,LINDÓIA,Curitiba,PR
660a1fd7-4672-4d69-9a54-9a14aff8acbd,R. DJALMA FERREIRA MACIEL,944,81010-270,LINDÓIA,Curitiba,PR
a183c815-0ad7-460e-8cc4-a761ce839f7b,R. AMÉRICO VESPÚCIO,373,81010-250,LINDÓIA,Curitiba,PR
c1d6a2b4-10c1-41e6-a5a2-b813d8c49010,R. CAPITÃO JOÃO ZALESKI,311,81010-080,LINDÓIA,Curitiba,PR
dd6fde59-dc0f-4cc9-abfa-c66dc3871c92,R. ALEIXO BETTEGA,467,81010-280,LINDÓIA,Curitiba,PR
0110a30e-1b38-4f19-a0b7-9ae83ba96242,R. DUARTE DA COSTA,281,81010-000,LINDÓIA,Curitiba,PR
ce3d0fce-2bbb-4950-b87c-e9068ab07900,R. LEON TOLSTOI,184,81010-090,LINDÓIA,Curitiba,PR
e011d74c-daf0-4704-964b-cd7467249476,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
980a452e-fa1d-47b4-8669-2af5002d2160,R. ALEXANDRE SALATA,581,81010-030,LINDÓIA,Curitiba,PR
79693968-844a-490d-987c-8143e782c7be,AV. SANTA BERNADETHE,871,81010-200,LINDÓIA,Curitiba,PR
badb96a6-71c6-46a3-9aa0-dcb9b6bfc78e,R. ANTERO DE QUENTAL,211,81010-150,LINDÓIA,Curitiba,PR
29e594b5-ba32-4442-aaaa-ac75987c9da7,R. SANTA JOANA DARC,863,81010-190,LINDÓIA,Curitiba,PR
